step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
0;0;1623807239556;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;0.00;0
0;0;1623807239658;0;0;1;111;29.45;1.06;-1.00;1.00;1;0;0;1.00;0
0;0;1623807239757;0;0;1;111;28.29;1.02;-1.00;1.00;1;0;0;2.00;0
0;0;1623807239858;0;0;2;111;26.40;0.95;-1.00;1.00;2;0;0;3.00;0
0;0;1623807239959;0;0;2;111;23.69;0.85;-1.00;1.00;2;0;0;4.00;0
0;0;1623807240058;0;0;3;111;23.80;0.86;-1.00;1.00;3;0;0;5.00;0
0;0;1623807240158;0;0;3;111;20.79;0.75;-1.00;1.00;3;0;0;6.00;0
0;0;1623807240258;0;0;3;111;16.41;0.59;-1.00;1.00;3;0;0;7.00;0
0;0;1623807240409;0;0;3;111;11.92;0.43;-1.00;1.00;3;0;0;8.00;0
0;0;1623807240558;0;1;3;111;7.72;0.28;-1.00;1.00;3;0;0;9.00;0
0;0;1623807240708;0;1;3;111;6.26;0.23;-1.00;1.00;3;0;0;10.00;0
0;0;1623807240858;0;1;4;111;10.49;0.38;-1.00;1.00;4;0;0;11.00;0
0;0;1623807240959;0;2;6;111;14.64;0.53;-1.00;1.00;6;0;0;12.00;0
0;0;1623807241059;0;2;6;111;14.23;0.51;-1.00;1.00;6;0;0;13.00;0
0;0;1623807241160;0;2;6;111;13.88;0.50;-1.00;1.00;6;0;0;14.00;0
0;0;1623807241211;0;2;7;111;15.62;0.56;-1.00;1.00;7;0;0;15.00;0
0;0;1623807241262;0;2;7;111;15.06;0.54;-1.00;1.00;7;0;0;16.00;0
0;0;1623807241313;0;2;9;111;16.82;0.61;-1.00;1.00;9;0;0;17.00;0
0;0;1623807241363;0;2;9;111;16.43;0.59;-1.00;1.00;9;0;0;18.00;0
0;0;1623807241412;0;2;11;111;17.64;0.64;-1.00;1.00;11;0;0;19.00;0
0;0;1623807241462;0;3;12;111;17.45;0.63;-1.00;1.00;12;0;0;20.00;0
0;0;1623807241513;0;3;12;111;16.78;0.60;-1.00;1.00;12;0;0;21.00;0
0;0;1623807241515;0;3;13;111;16.84;0.61;-1.00;1.00;13;0;0;22.00;0
0;0;1623807241518;0;3;14;111;16.74;0.60;-1.00;1.00;14;0;0;23.00;0
0;0;1623807241521;0;3;16;111;16.78;0.60;-1.00;1.00;16;0;0;24.00;0
1;0;1623807241524;1;3;17;111;15.70;0.57;20.00;1.00;16;0;0;25.00;0
1;0;1623807241527;1;4;18;111;15.12;0.54;20.00;1.00;17;0;0;26.00;0
1;0;1623807241530;1;5;18;111;14.14;0.51;20.00;1.00;17;0;0;27.00;0
1;0;1623807241532;1;5;18;111;13.60;0.49;20.00;1.00;17;0;0;28.00;0
1;0;1623807241536;1;5;18;111;12.94;0.47;20.00;1.00;17;0;0;29.00;0
1;0;1623807241538;1;6;18;111;12.30;0.44;20.00;1.00;17;0;0;30.00;0
1;0;1623807241541;1;7;18;111;11.53;0.42;20.00;1.00;17;0;0;31.00;0
1;0;1623807241544;1;8;18;111;11.15;0.40;20.00;1.00;17;0;0;32.00;0
1;0;1623807241546;1;8;19;111;11.77;0.42;20.00;1.00;18;0;0;33.00;0
1;0;1623807241550;1;8;19;111;11.72;0.42;20.00;1.00;18;0;0;34.00;0
1;0;1623807241552;1;9;20;111;12.69;0.46;20.00;0.95;19;0;0;35.00;0
1;0;1623807241555;1;9;20;111;12.23;0.44;20.00;0.95;19;0;0;36.00;0
1;0;1623807241559;1;9;22;111;13.16;0.47;20.00;0.95;21;0;0;37.00;0
1;0;1623807241562;1;9;24;111;13.83;0.50;20.00;0.96;23;0;0;38.00;0
1;0;1623807241564;1;9;24;111;13.25;0.48;20.00;0.96;23;0;0;39.00;0
1;0;1623807241566;1;9;25;111;12.59;0.45;20.00;0.96;24;0;0;40.00;0
1;0;1623807241569;1;9;25;111;11.68;0.42;20.00;0.96;24;0;0;41.00;0
1;0;1623807241570;1;11;25;111;10.66;0.38;20.00;0.96;24;0;0;42.00;0
1;0;1623807241572;1;11;25;111;9.80;0.35;20.00;0.96;24;0;0;43.00;0
1;0;1623807241573;1;11;25;111;9.04;0.33;20.00;0.96;24;0;0;44.00;0
1;0;1623807241574;1;9;26;111;9.42;0.34;20.00;0.96;25;0;0;45.00;0
2;0;1623807241575;2;8;26;111;8.49;0.31;27.50;0.96;24;0;0;46.00;0
2;0;1623807241576;2;6;27;111;9.26;0.33;27.50;0.96;25;0;0;47.00;0
2;0;1623807241577;2;6;28;111;9.87;0.36;27.50;0.96;26;0;0;48.00;0
2;0;1623807241578;2;7;28;111;9.67;0.35;27.50;0.96;26;0;0;49.00;0
2;0;1623807241579;2;6;30;111;10.70;0.39;27.50;0.97;28;0;0;50.00;1
2;0;1623807241580;2;8;31;111;11.14;0.40;27.50;1.00;29;0;0;51.00;0
2;0;1623807241581;2;8;32;111;11.62;0.42;27.50;1.00;30;0;0;52.00;0
2;0;1623807241582;2;7;32;111;11.50;0.41;27.50;1.00;30;0;0;53.00;0
2;0;1623807241583;2;9;33;111;12.02;0.43;27.50;1.00;31;0;0;54.00;0
2;0;1623807241584;2;10;34;111;12.46;0.45;27.50;1.00;32;0;0;55.00;0
3;0;1623807241585;3;12;36;111;13.02;0.47;36.67;1.00;33;0;0;56.00;1
5;0;1623807241586;5;12;37;111;12.83;0.46;39.40;1.03;32;0;0;57.00;1
6;0;1623807241587;6;13;38;111;12.76;0.46;39.67;1.05;32;0;0;58.00;0
6;0;1623807241588;6;13;38;111;12.74;0.46;39.67;1.05;32;0;0;59.00;0
7;0;1623807241589;7;13;40;111;13.19;0.47;39.29;1.05;33;0;0;60.00;0
8;0;1623807241590;8;12;40;111;12.76;0.46;38.88;1.05;32;0;0;61.00;0
8;0;1623807241590;8;11;40;111;12.71;0.46;38.88;1.05;32;0;0;62.00;0
9;0;1623807241591;9;11;40;111;12.40;0.45;39.11;1.05;31;0;0;63.00;0
9;0;1623807241591;9;12;41;111;12.91;0.46;39.11;1.05;32;0;0;64.00;0
11;0;1623807241592;11;12;42;111;12.52;0.45;38.45;1.05;31;0;0;65.00;0
