step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
27;0;1623812668582;27;26;81;222;7.49;0.27;31.33;1.01;54;0;0;66.00;0
27;0;1623812668582;27;27;83;222;8.03;0.29;31.33;1.01;56;0;0;67.00;0
27;0;1623812668583;27;29;84;222;8.15;0.29;31.33;1.01;57;0;0;68.00;0
28;0;1623812668583;28;31;84;222;7.62;0.27;31.36;1.01;56;0;0;69.00;0
28;0;1623812668583;28;31;84;222;7.51;0.27;31.36;1.01;56;0;0;70.00;0
28;0;1623812668584;28;30;87;222;8.29;0.30;31.36;1.01;59;0;0;71.00;0
30;0;1623812668585;30;32;88;222;7.87;0.28;32.87;1.01;58;0;0;72.00;0
30;0;1623812668585;30;31;89;222;7.70;0.28;32.87;1.01;59;0;0;73.00;0
30;0;1623812668586;30;33;90;222;7.12;0.26;32.87;1.01;60;0;0;74.00;0
31;0;1623812668586;31;30;92;222;6.99;0.25;34.13;1.01;61;0;0;75.00;1
31;0;1623812668587;31;30;93;222;6.87;0.25;34.13;1.02;62;0;0;76.00;0
31;0;1623812668587;31;27;95;222;6.96;0.25;34.13;1.02;64;0;0;77.00;0
31;0;1623812668588;31;29;98;222;7.38;0.27;34.13;1.02;67;0;0;78.00;0
32;0;1623812668588;32;28;98;222;6.99;0.25;35.16;1.02;66;0;0;79.00;0
32;0;1623812668589;32;28;98;222;6.68;0.24;35.16;1.02;66;0;0;80.00;0
32;0;1623812668589;32;27;99;222;6.87;0.25;35.16;1.02;67;0;0;81.00;0
33;0;1623812668590;33;28;100;222;6.53;0.24;35.06;1.02;67;0;0;82.00;0
33;0;1623812668590;33;28;101;222;6.80;0.24;35.06;1.02;68;0;0;83.00;0
33;0;1623812668591;33;29;103;222;7.23;0.26;35.06;1.02;70;0;0;84.00;0
34;0;1623812668591;34;30;103;222;6.94;0.25;35.03;1.02;69;0;0;85.00;0
34;0;1623812668592;34;31;104;222;7.20;0.26;35.03;1.02;70;0;0;86.00;0
34;0;1623812668592;34;33;104;222;7.32;0.26;35.03;1.02;70;0;0;87.00;0
