step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
0;0;1623120718679;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;0.00;0
0;0;1623120718779;0;0;1;139;29.45;1.06;-1.00;1.00;1;0;0;1.00;0
0;0;1623120718880;0;0;1;139;28.29;1.02;-1.00;1.00;1;0;0;2.00;0
0;0;1623120718979;0;0;2;139;26.40;0.95;-1.00;1.00;2;0;0;3.00;0
0;0;1623120719080;0;0;2;139;23.69;0.85;-1.00;1.00;2;0;0;4.00;0
0;0;1623120719179;0;0;3;139;23.94;0.86;-1.00;1.00;3;0;0;5.00;0
0;0;1623120719280;0;0;3;139;20.73;0.75;-1.00;1.00;3;0;0;6.00;0
0;0;1623120719379;0;0;3;139;16.46;0.59;-1.00;1.00;3;0;0;7.00;0
0;0;1623120719480;0;0;3;139;12.08;0.43;-1.00;1.00;3;0;0;8.00;0
0;0;1623120719579;0;1;3;139;8.35;0.30;-1.00;1.00;3;0;0;9.00;0
0;0;1623120719680;0;1;3;139;6.13;0.22;-1.00;1.00;3;0;0;10.00;0
0;0;1623120719830;0;1;4;139;10.17;0.37;-1.00;1.00;4;0;0;11.00;0
0;0;1623120719980;0;1;7;139;16.52;0.59;-1.00;1.00;7;0;0;12.00;0
0;0;1623120720131;0;2;7;139;15.87;0.57;-1.00;1.00;7;0;0;13.00;0
0;0;1623120720280;0;3;7;139;14.51;0.52;-1.00;1.00;7;0;0;14.00;0
0;0;1623120720431;0;3;9;139;15.42;0.56;-1.00;1.00;9;0;0;15.00;0
0;0;1623120720580;0;3;10;139;15.10;0.54;-1.00;1.00;10;0;0;16.00;0
0;0;1623120720731;0;3;12;139;16.18;0.58;-1.00;1.00;12;0;0;17.00;0
0;0;1623120720881;0;3;12;139;14.64;0.53;-1.00;1.00;12;0;0;18.00;0
0;0;1623120721031;0;3;14;139;14.92;0.54;-1.00;1.00;14;0;0;19.00;0
0;0;1623120721130;0;4;16;139;14.47;0.52;-1.00;1.00;16;0;0;20.00;0
0;0;1623120721130;0;5;16;139;13.10;0.47;-1.00;1.00;16;0;0;21.00;0
0;0;1623120721131;0;5;17;139;11.96;0.43;-1.00;1.00;17;0;0;22.00;0
0;0;1623120721131;0;6;18;139;11.43;0.41;-1.00;1.00;18;0;0;23.00;0
0;0;1623120721131;0;7;20;139;11.83;0.43;-1.00;1.00;20;0;0;24.00;0
0;0;1623120721132;0;7;21;139;11.38;0.41;-1.00;1.00;21;0;0;25.00;0
0;0;1623120721132;0;7;22;139;10.57;0.38;-1.00;1.00;22;0;0;26.00;0
0;0;1623120721132;0;9;22;139;9.56;0.34;-1.00;1.00;22;0;0;27.00;0
0;0;1623120721132;0;10;22;139;8.85;0.32;-1.00;1.00;22;0;0;28.00;0
0;0;1623120721133;0;12;22;139;7.91;0.28;-1.00;1.00;22;0;0;29.00;0
0;0;1623120721133;0;6;22;139;7.57;0.27;-1.00;1.00;22;0;0;30.00;0
0;0;1623120721134;0;3;22;139;7.70;0.28;-1.00;1.00;22;0;0;31.00;0
0;0;1623120721134;0;2;22;139;8.24;0.30;-1.00;1.00;22;0;0;32.00;0
0;0;1623120721134;0;2;23;139;9.38;0.34;-1.00;1.00;23;0;0;33.00;0
0;0;1623120721135;0;2;23;139;10.21;0.37;-1.00;1.00;23;0;0;34.00;0
0;0;1623120721135;0;3;24;139;11.36;0.41;-1.00;0.96;24;0;0;35.00;0
0;0;1623120721136;0;2;24;139;11.54;0.42;-1.00;0.96;24;0;0;36.00;0
0;0;1623120721136;0;0;26;139;12.65;0.46;-1.00;0.96;26;0;0;37.00;0
0;0;1623120721136;0;1;28;139;14.07;0.51;-1.00;0.96;28;0;0;38.00;0
0;0;1623120721137;0;1;28;139;14.31;0.52;-1.00;0.96;28;0;0;39.00;0
0;0;1623120721137;0;1;29;139;15.06;0.54;-1.00;0.97;29;0;0;40.00;0
2;0;1623120721138;2;1;29;139;15.31;0.55;35.00;0.97;27;0;0;41.00;0
2;0;1623120721138;2;0;29;139;15.48;0.56;35.00;0.97;27;0;0;42.00;0
3;0;1623120721138;3;0;30;139;15.80;0.57;36.67;0.97;27;0;0;43.00;0
7;0;1623120721139;7;0;30;139;14.75;0.53;31.14;0.97;23;0;0;44.00;0
8;0;1623120721139;8;0;31;139;15.05;0.54;30.38;0.97;23;0;0;45.00;0
8;0;1623120721140;8;1;31;139;14.47;0.52;30.38;0.97;23;0;0;46.00;0
8;0;1623120721140;8;0;32;139;15.41;0.55;30.38;0.97;24;0;0;47.00;0
8;0;1623120721140;8;0;33;139;16.45;0.59;30.38;0.97;25;0;0;48.00;0
9;0;1623120721141;9;1;33;139;15.97;0.57;30.33;0.97;24;0;0;49.00;0
11;0;1623120721141;11;2;36;139;16.43;0.59;31.45;0.97;25;0;0;50.00;0
12;0;1623120721141;12;2;36;139;16.02;0.58;31.83;0.97;24;0;0;51.00;0
12;0;1623120721142;12;2;37;139;16.65;0.60;31.83;0.97;25;0;0;52.00;0
12;0;1623120721142;12;4;37;139;16.59;0.60;31.83;0.97;25;0;0;53.00;0
13;0;1623120721142;13;4;38;139;16.73;0.60;31.69;0.97;25;0;0;54.00;0
14;0;1623120721143;14;4;39;139;16.99;0.61;31.00;0.97;25;0;0;55.00;0
16;0;1623120721143;16;3;43;139;18.33;0.66;30.62;0.98;27;0;0;56.00;0
17;0;1623120721143;17;2;44;139;18.34;0.66;29.94;0.98;27;0;0;57.00;0
17;0;1623120721144;17;1;44;139;17.85;0.64;29.94;0.98;27;0;0;58.00;0
18;0;1623120721144;18;1;45;139;17.70;0.64;30.33;0.98;27;0;0;59.00;0
18;0;1623120721145;18;1;48;139;18.22;0.66;30.33;0.98;30;0;0;60.00;0
18;0;1623120721145;18;0;48;139;17.84;0.64;30.33;0.98;30;0;0;61.00;0
19;0;1623120721145;19;0;48;139;17.31;0.62;29.37;0.98;29;0;0;62.00;0
20;0;1623120721146;20;1;48;139;16.71;0.60;29.75;0.98;28;0;0;63.00;0
20;0;1623120721146;20;1;49;139;17.01;0.61;29.75;0.98;29;0;0;64.00;0
20;0;1623120721146;20;0;50;139;17.42;0.63;29.75;0.98;30;0;0;65.00;0
21;0;1623120721147;21;1;51;139;17.38;0.63;30.90;0.98;30;0;0;66.00;0
22;0;1623120721147;22;0;53;139;18.43;0.66;31.77;0.98;31;0;0;67.00;0
23;0;1623120721147;23;0;53;139;18.83;0.68;33.13;0.98;30;0;0;68.00;0
27;0;1623120721148;27;0;53;139;18.41;0.66;32.85;0.98;26;0;0;69.00;0
27;0;1623120721148;27;0;53;139;19.07;0.69;32.85;0.98;26;0;0;70.00;0
28;0;1623120721148;28;0;55;139;19.31;0.70;33.36;0.98;27;0;0;71.00;0
30;0;1623120721149;30;0;55;139;19.17;0.69;32.93;0.98;25;0;0;72.00;0
31;0;1623120721149;31;1;56;139;18.99;0.68;33.10;0.98;25;0;0;73.00;0
32;0;1623120721149;32;1;57;139;18.93;0.68;32.97;0.98;25;0;0;74.00;0
33;0;1623120721150;33;2;58;139;18.85;0.68;32.42;0.98;25;0;0;75.00;0
35;0;1623120721150;35;2;58;139;17.85;0.64;32.46;0.98;23;0;0;76.00;0
35;0;1623120721150;35;4;60;139;17.90;0.64;32.46;0.98;25;0;0;77.00;0
35;0;1623120721151;35;4;62;139;17.91;0.64;32.46;0.98;27;0;0;78.00;0
35;0;1623120721151;35;5;62;139;16.85;0.61;32.46;0.98;27;0;0;79.00;0
36;0;1623120721151;36;7;62;139;15.23;0.55;32.58;0.98;26;0;0;80.00;0
37;0;1623120721151;37;7;63;139;13.99;0.50;32.89;0.98;26;0;0;81.00;0
37;0;1623120721152;37;8;64;139;12.96;0.47;32.89;0.98;27;0;0;82.00;0
37;0;1623120721152;37;9;64;139;12.17;0.44;32.89;0.98;27;0;0;83.00;0
37;0;1623120721152;37;8;64;139;11.39;0.41;32.89;0.98;27;0;0;84.00;0
37;0;1623120721153;37;10;64;139;10.25;0.37;32.89;0.98;27;0;0;85.00;0
37;0;1623120721153;37;11;64;139;9.65;0.35;32.89;0.98;27;0;0;86.00;0
37;0;1623120721153;37;12;64;139;8.73;0.31;32.89;0.98;27;0;0;87.00;0
37;0;1623120721153;37;15;64;139;7.97;0.29;32.89;0.98;27;0;0;88.00;0
38;0;1623120721154;38;16;65;139;7.12;0.26;32.89;0.98;27;0;0;89.00;0
39;0;1623120721154;39;17;65;139;5.43;0.20;33.15;0.98;26;0;0;90.00;0
39;0;1623120721154;39;19;65;139;4.75;0.17;33.15;0.98;26;0;0;91.00;0
39;0;1623120721154;39;19;65;139;4.10;0.15;33.15;0.98;26;0;0;92.00;0
39;0;1623120721154;39;19;66;139;4.45;0.16;33.15;0.98;27;0;0;93.00;0
41;0;1623120721154;41;19;66;139;2.02;0.07;33.22;0.98;25;0;0;94.00;0
41;0;1623120721155;41;21;68;139;3.44;0.12;33.22;0.99;27;0;0;95.00;0
41;0;1623120721155;41;21;69;139;4.07;0.15;33.22;0.99;28;0;0;96.00;0
41;0;1623120721155;41;22;69;139;3.88;0.14;33.22;0.99;28;0;0;97.00;0
41;0;1623120721155;41;22;69;139;3.56;0.13;33.22;0.99;28;0;0;98.00;0
41;0;1623120721155;41;23;69;139;3.10;0.11;33.22;0.99;28;0;0;99.00;0
41;0;1623120721156;41;15;69;139;3.09;0.11;33.22;0.99;28;0;0;100.00;0
41;0;1623120721156;41;9;70;139;3.98;0.14;33.22;0.99;29;0;0;101.00;0
41;0;1623120721156;41;7;72;139;5.38;0.19;33.22;0.99;31;0;0;102.00;0
41;0;1623120721157;41;5;72;139;5.31;0.19;33.22;0.99;31;0;0;103.00;0
41;0;1623120721157;41;5;73;139;5.42;0.20;33.22;0.99;32;0;0;104.00;1
41;0;1623120721157;41;10;75;139;6.39;0.23;33.22;1.00;34;0;0;105.00;0
41;0;1623120721158;41;11;77;139;7.45;0.27;33.22;1.00;36;0;0;106.00;0
41;0;1623120721158;41;12;78;139;7.89;0.28;33.22;1.00;37;0;0;107.00;0
41;0;1623120721158;41;12;79;139;8.28;0.30;33.22;1.00;38;0;0;108.00;0
41;0;1623120721159;41;11;83;139;9.84;0.35;33.22;1.00;42;0;0;109.00;0
41;0;1623120721159;41;12;83;139;9.72;0.35;33.22;1.00;42;0;0;110.00;0
41;0;1623120721159;41;12;84;139;10.09;0.36;33.22;1.00;43;0;0;111.00;0
42;0;1623120721160;42;12;84;139;9.83;0.35;33.86;1.00;42;0;0;112.00;0
43;0;1623120721160;43;13;85;139;9.73;0.35;33.95;1.00;42;0;0;113.00;0
43;0;1623120721161;43;12;86;139;10.13;0.36;33.95;1.00;43;0;0;114.00;0
43;0;1623120721161;43;10;87;139;10.54;0.38;33.95;1.00;44;0;0;115.00;0
43;0;1623120721161;43;8;87;139;10.87;0.39;33.95;1.00;44;0;0;116.00;0
43;0;1623120721162;43;7;88;139;11.24;0.40;33.95;1.00;45;0;0;117.00;0
44;0;1623120721162;44;5;88;139;11.28;0.41;34.50;1.00;44;0;0;118.00;0
45;0;1623120721162;45;7;88;139;10.98;0.40;34.89;1.00;43;0;0;119.00;0
46;0;1623120721163;46;7;88;139;10.81;0.39;35.33;1.00;42;0;0;120.00;0
48;0;1623120721163;48;9;89;139;10.76;0.39;35.06;1.00;41;0;0;121.00;0
48;0;1623120721163;48;11;90;139;11.27;0.41;35.06;1.00;42;0;0;122.00;1
49;0;1623120721164;49;13;91;139;11.50;0.41;34.96;1.01;42;0;0;123.00;0
50;0;1623120721164;50;14;91;139;11.33;0.41;35.40;1.01;41;0;0;124.00;0
50;0;1623120721164;50;14;91;139;11.24;0.40;35.40;1.01;41;0;0;125.00;0
50;0;1623120721165;50;14;91;139;11.27;0.41;35.40;1.01;41;0;0;126.00;0
51;0;1623120721165;51;13;91;139;10.93;0.39;36.14;1.01;40;0;0;127.00;0
51;0;1623120721165;51;13;92;139;11.32;0.41;36.14;1.01;41;0;0;128.00;0
53;0;1623120721166;53;14;93;139;10.84;0.39;36.26;1.01;40;0;0;129.00;1
54;0;1623120721166;54;15;94;139;10.88;0.39;36.81;1.02;40;0;0;130.00;0
54;0;1623120721166;54;14;94;139;11.16;0.40;36.81;1.02;40;0;0;131.00;0
54;0;1623120721167;54;14;94;139;11.63;0.42;36.81;1.02;40;0;0;132.00;0
55;0;1623120721167;55;14;94;139;11.15;0.40;37.55;1.02;39;0;0;133.00;0
56;0;1623120721167;56;14;94;139;11.03;0.40;38.29;1.02;38;0;0;134.00;0
57;0;1623120721167;57;12;95;139;11.42;0.41;38.98;1.02;38;0;0;135.00;0
57;0;1623120721168;57;11;97;139;12.69;0.46;38.98;1.02;40;0;0;136.00;0
58;0;1623120721168;58;11;100;139;13.71;0.49;39.02;1.02;42;0;0;137.00;0
60;0;1623120721168;60;11;101;139;13.91;0.50;38.75;1.02;41;0;0;138.00;0
61;0;1623120721169;61;12;102;139;13.91;0.50;39.23;1.02;41;0;0;139.00;0
62;0;1623120721169;62;12;102;139;13.20;0.48;39.10;1.02;40;0;0;140.00;0
63;0;1623120721169;63;12;102;139;12.53;0.45;38.95;1.02;39;0;0;141.00;0
63;0;1623120721170;63;12;103;139;12.52;0.45;38.95;1.02;40;0;0;142.00;0
64;0;1623120721170;64;11;103;139;11.87;0.43;39.55;1.02;39;0;0;143.00;0
66;0;1623120721170;66;11;103;139;10.62;0.38;40.09;1.02;37;0;0;144.00;0
67;0;1623120721170;67;9;103;139;9.72;0.35;40.03;1.02;36;0;0;145.00;0
68;0;1623120721171;68;10;104;139;9.53;0.34;39.81;1.02;36;0;0;146.00;0
68;0;1623120721171;68;8;106;139;10.22;0.37;39.81;1.02;38;0;0;147.00;0
69;0;1623120721171;69;10;106;139;9.62;0.35;39.52;1.02;37;0;0;148.00;0
71;0;1623120721171;71;11;106;139;8.34;0.30;40.48;1.02;35;0;0;149.00;0
71;0;1623120721172;71;13;106;139;8.10;0.29;40.48;1.02;35;0;0;150.00;0
71;0;1623120721172;71;16;108;139;8.84;0.32;40.48;1.02;37;0;0;151.00;0
73;0;1623120721172;73;17;109;139;8.26;0.30;41.10;1.02;36;0;0;152.00;0
74;0;1623120721173;74;17;109;139;7.41;0.27;41.85;1.02;35;0;0;153.00;0
