step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
0;0;1623223547811;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;0.00;0
0;0;1623223547912;0;0;1;91;29.45;1.06;-1.00;1.00;1;0;0;1.00;0
0;0;1623223548012;0;0;1;91;28.29;1.02;-1.00;1.00;1;0;0;2.00;0
0;0;1623223548112;0;0;2;91;26.40;0.95;-1.00;1.00;2;0;0;3.00;0
0;0;1623223548212;0;0;2;91;23.69;0.85;-1.00;1.00;2;0;0;4.00;0
0;0;1623223548312;0;0;3;91;23.94;0.86;-1.00;1.00;3;0;0;5.00;0
0;0;1623223548412;0;0;3;91;20.74;0.75;-1.00;1.00;3;0;0;6.00;0
0;0;1623223548512;0;0;3;91;16.98;0.61;-1.00;1.00;3;0;0;7.00;0
0;0;1623223548612;0;0;3;91;14.52;0.52;-1.00;1.00;3;0;0;8.00;0
0;0;1623223548712;0;1;3;91;12.05;0.43;-1.00;1.00;3;0;0;9.00;0
0;0;1623223548812;0;1;3;91;9.16;0.33;-1.00;1.00;3;0;0;10.00;0
0;0;1623223548912;0;1;3;91;6.32;0.23;-1.00;1.00;3;0;0;11.00;0
0;0;1623223549012;0;1;3;91;4.48;0.16;-1.00;1.00;3;0;0;12.00;0
0;0;1623223549112;0;1;3;91;2.81;0.10;-1.00;1.00;3;0;0;13.00;0
0;0;1623223549212;0;2;3;91;1.24;0.04;-1.00;1.00;3;0;0;14.00;0
0;0;1623223549312;0;2;4;91;8.91;0.32;-1.00;1.00;4;0;0;15.00;0
0;0;1623223549413;0;2;4;91;9.19;0.33;-1.00;1.00;4;0;0;16.00;0
0;0;1623223549513;0;2;6;91;14.41;0.52;-1.00;1.00;6;0;0;17.00;0
0;0;1623223549613;0;2;6;91;14.78;0.53;-1.00;1.00;6;0;0;18.00;0
0;0;1623223549713;0;2;8;91;17.70;0.64;-1.00;1.00;8;0;0;19.00;0
0;0;1623223549813;0;2;9;91;18.14;0.65;-1.00;1.00;9;0;0;20.00;0
0;0;1623223549913;0;2;9;91;16.70;0.60;-1.00;1.00;9;0;0;21.00;0
0;0;1623223550013;0;2;10;91;15.61;0.56;-1.00;1.00;10;0;0;22.00;0
0;0;1623223550051;0;2;11;91;14.96;0.54;-1.00;1.00;11;0;0;23.00;0
1;0;1623223550053;1;2;13;91;15.00;0.54;19.00;1.00;12;0;0;24.00;0
1;0;1623223550054;1;2;14;91;14.57;0.52;19.00;1.00;13;0;0;25.00;0
1;0;1623223550056;1;4;14;91;13.28;0.48;19.00;1.00;13;0;0;26.00;0
1;0;1623223550057;1;4;14;91;12.19;0.44;19.00;1.00;13;0;0;27.00;0
1;0;1623223550059;1;4;14;91;11.21;0.40;19.00;1.00;13;0;0;28.00;0
1;0;1623223550060;1;4;14;91;10.16;0.37;19.00;1.00;13;0;0;29.00;0
1;0;1623223550061;1;4;15;91;10.36;0.37;19.00;1.00;14;0;0;30.00;0
1;0;1623223550063;1;4;15;91;9.43;0.34;19.00;1.00;14;0;0;31.00;0
1;0;1623223550064;1;6;15;91;9.24;0.33;19.00;1.00;14;0;0;32.00;0
1;0;1623223550066;1;5;16;91;10.92;0.39;19.00;1.00;15;0;0;33.00;0
2;0;1623223550067;2;6;16;91;10.18;0.37;17.00;1.00;14;0;0;34.00;0
2;0;1623223550068;2;6;16;91;10.73;0.39;17.00;1.00;14;0;0;35.00;0
3;0;1623223550070;3;6;16;91;10.70;0.39;17.67;1.00;13;0;0;36.00;0
3;0;1623223550071;3;6;18;91;13.11;0.47;17.67;1.00;15;0;0;37.00;0
3;0;1623223550073;3;6;19;91;14.14;0.51;17.67;1.00;16;0;0;38.00;0
3;0;1623223550075;3;6;19;91;14.18;0.51;17.67;1.00;16;0;0;39.00;0
4;0;1623223550076;4;6;20;91;14.23;0.51;17.50;1.00;16;0;0;40.00;0
4;0;1623223550078;4;6;20;91;13.89;0.50;17.50;1.00;16;0;0;41.00;0
4;0;1623223550079;4;6;20;91;12.95;0.47;17.50;1.00;16;0;0;42.00;0
4;0;1623223550080;4;6;20;91;12.18;0.44;17.50;1.00;16;0;0;43.00;0
5;0;1623223550082;5;6;20;91;10.50;0.38;17.80;1.00;15;0;0;44.00;0
5;0;1623223550083;5;4;21;91;10.98;0.40;17.80;1.00;16;0;0;45.00;0
5;0;1623223550084;5;4;21;91;10.85;0.39;17.80;1.00;16;0;0;46.00;0
5;0;1623223550086;5;3;22;91;11.61;0.42;17.80;1.00;17;0;0;47.00;0
5;0;1623223550087;5;1;23;91;12.51;0.45;17.80;1.00;18;0;0;48.00;0
5;0;1623223550089;5;1;23;91;12.26;0.44;17.80;1.00;18;0;0;49.00;0
5;0;1623223550091;5;2;24;91;13.08;0.47;17.80;1.00;19;0;0;50.00;0
5;0;1623223550092;5;1;24;91;13.06;0.47;17.80;1.00;19;0;0;51.00;0
6;0;1623223550094;6;2;25;91;12.77;0.46;18.00;1.00;19;0;0;52.00;0
7;0;1623223550096;7;2;25;91;11.25;0.40;20.86;1.00;18;0;0;53.00;0
7;0;1623223550097;7;1;26;91;11.51;0.41;20.86;1.00;19;0;0;54.00;0
7;0;1623223550099;7;2;27;91;12.21;0.44;20.86;1.00;20;0;0;55.00;0
8;0;1623223550100;8;2;29;91;13.31;0.48;25.12;1.00;21;0;0;56.00;0
8;0;1623223550102;8;1;29;91;14.03;0.51;25.12;1.00;21;0;0;57.00;0
8;0;1623223550104;8;2;29;91;14.37;0.52;25.12;1.00;21;0;0;58.00;0
8;0;1623223550105;8;3;29;91;14.16;0.51;25.12;1.00;21;0;0;59.00;0
9;0;1623223550108;9;3;31;91;14.60;0.53;27.11;1.00;22;0;0;60.00;0
10;0;1623223550109;10;3;31;91;12.98;0.47;28.30;1.00;21;0;0;61.00;0
10;0;1623223550111;10;4;31;91;12.06;0.43;28.30;1.00;21;0;0;62.00;0
10;0;1623223550113;10;5;31;91;11.36;0.41;28.30;1.00;21;0;0;63.00;0
11;0;1623223550114;11;6;32;91;11.36;0.41;27.45;1.00;21;0;0;64.00;0
12;0;1623223550116;12;5;32;91;10.58;0.38;28.08;1.00;20;0;0;65.00;0
13;0;1623223550117;13;6;32;91;10.38;0.37;29.54;1.00;19;0;0;66.00;0
13;0;1623223550119;13;7;33;91;11.61;0.42;29.54;1.00;20;0;0;67.00;0
13;0;1623223550120;13;7;33;91;11.95;0.43;29.54;1.00;20;0;0;68.00;0
13;0;1623223550122;13;7;33;91;12.19;0.44;29.54;1.00;20;0;0;69.00;0
13;0;1623223550124;13;8;33;91;12.57;0.45;29.54;1.00;20;0;0;70.00;0
14;0;1623223550125;14;8;34;91;13.31;0.48;29.86;1.00;20;0;0;71.00;0
14;0;1623223550127;14;8;34;91;13.38;0.48;29.86;1.00;20;0;0;72.00;0
15;0;1623223550128;15;8;35;91;13.19;0.47;30.07;1.00;20;0;0;73.00;0
17;0;1623223550130;17;8;36;91;12.73;0.46;32.88;1.00;19;0;0;74.00;0
18;0;1623223550131;18;8;36;91;11.69;0.42;33.89;1.00;18;0;0;75.00;0
19;0;1623223550133;19;8;36;91;10.32;0.37;35.05;1.00;17;0;0;76.00;0
19;0;1623223550134;19;8;38;91;11.90;0.43;35.05;1.00;19;0;0;77.00;0
20;0;1623223550136;20;8;39;91;11.89;0.43;36.00;1.00;19;0;0;78.00;0
21;0;1623223550137;21;8;39;91;10.70;0.39;35.38;1.00;18;0;0;79.00;0
21;0;1623223550139;21;10;39;91;9.93;0.36;35.38;1.00;18;0;0;80.00;0
21;0;1623223550141;21;10;39;91;8.98;0.32;35.38;1.00;18;0;0;81.00;0
21;0;1623223550142;21;10;40;91;8.60;0.31;35.38;1.00;19;0;0;82.00;0
21;0;1623223550144;21;11;40;91;7.34;0.26;35.38;1.00;19;0;0;83.00;0
21;0;1623223550146;21;11;40;91;6.25;0.22;35.38;1.00;19;0;0;84.00;0
21;0;1623223550147;21;11;40;91;5.84;0.21;35.38;1.00;19;0;0;85.00;0
21;0;1623223550148;21;11;40;91;5.16;0.19;35.38;1.00;19;0;0;86.00;0
21;0;1623223550150;21;11;40;91;4.61;0.17;35.38;1.00;19;0;0;87.00;0
22;0;1623223550151;22;12;40;91;3.36;0.12;35.50;1.00;18;0;0;88.00;0
22;0;1623223550152;22;14;41;91;4.60;0.17;35.50;1.00;19;0;0;89.00;0
22;0;1623223550154;22;9;42;91;6.09;0.22;35.50;1.00;20;0;0;90.00;0
22;0;1623223550155;22;6;42;91;6.88;0.25;35.50;1.00;20;0;0;91.00;0
22;0;1623223550157;22;5;42;91;7.36;0.26;35.50;1.00;20;0;0;92.00;0
22;0;1623223550159;22;2;43;91;8.57;0.31;35.50;1.00;21;0;0;93.00;0
22;0;1623223550161;22;3;43;91;8.77;0.32;35.50;1.00;21;0;0;94.00;0
22;0;1623223550162;22;4;44;91;9.90;0.36;35.50;1.00;22;0;0;95.00;0
24;0;1623223550164;24;6;45;91;9.57;0.34;34.79;1.00;21;0;0;96.00;0
24;0;1623223550165;24;7;45;91;9.78;0.35;34.79;1.00;21;0;0;97.00;0
24;0;1623223550167;24;6;45;91;10.53;0.38;34.79;1.00;21;0;0;98.00;0
24;0;1623223550169;24;6;45;91;11.21;0.40;34.79;1.00;21;0;0;99.00;0
24;0;1623223550170;24;6;45;91;11.83;0.43;34.79;1.00;21;0;0;100.00;0
24;0;1623223550172;24;5;46;91;13.13;0.47;34.79;1.00;22;0;0;101.00;0
24;0;1623223550174;24;5;47;91;14.28;0.51;34.79;1.00;23;0;0;102.00;0
28;0;1623223550175;28;5;47;91;12.52;0.45;36.57;1.00;19;0;0;103.00;0
28;0;1623223550177;28;5;48;91;13.18;0.47;36.57;1.00;20;0;0;104.00;0
28;0;1623223550179;28;6;49;91;13.76;0.50;36.57;1.00;21;0;0;105.00;0
30;0;1623223550180;30;7;50;91;13.07;0.47;36.23;1.00;20;0;0;106.00;0
30;0;1623223550182;30;8;51;91;13.41;0.48;36.23;1.00;21;0;0;107.00;0
31;0;1623223550184;31;8;51;91;12.88;0.46;37.32;1.00;20;0;0;108.00;0
31;0;1623223550185;31;8;54;91;14.66;0.53;37.32;1.00;23;0;0;109.00;0
31;0;1623223550187;31;7;54;91;14.17;0.51;37.32;1.00;23;0;0;110.00;0
31;0;1623223550189;31;6;55;91;13.97;0.50;37.32;1.00;24;0;0;111.00;0
31;0;1623223550191;31;5;55;91;13.10;0.47;37.32;1.00;24;0;0;112.00;0
32;0;1623223550193;32;4;55;91;11.87;0.43;36.72;1.00;23;0;0;113.00;0
32;0;1623223550194;32;4;56;91;11.37;0.41;36.72;1.00;24;0;0;114.00;0
32;0;1623223550196;32;5;56;91;10.76;0.39;36.72;1.00;24;0;0;115.00;0
32;0;1623223550198;32;5;56;91;10.27;0.37;36.72;1.00;24;0;0;116.00;0
32;0;1623223550199;32;7;56;91;9.78;0.35;36.72;1.00;24;0;0;117.00;0
32;0;1623223550201;32;9;56;91;9.69;0.35;36.72;1.00;24;0;0;118.00;0
33;0;1623223550203;33;7;56;91;9.37;0.34;36.15;1.00;23;0;0;119.00;0
33;0;1623223550205;33;6;56;91;9.63;0.35;36.15;1.00;23;0;0;120.00;0
34;0;1623223550207;34;5;58;91;10.81;0.39;36.38;1.00;24;0;0;121.00;0
35;0;1623223550209;35;6;58;91;10.69;0.38;37.49;1.00;23;0;0;122.00;0
36;0;1623223550210;36;6;58;91;10.15;0.37;37.03;1.00;22;0;0;123.00;0
36;0;1623223550212;36;7;58;91;10.79;0.39;37.03;1.00;22;0;0;124.00;0
36;0;1623223550213;36;7;58;91;11.41;0.41;37.03;1.00;22;0;0;125.00;0
36;0;1623223550215;36;7;58;91;12.04;0.43;37.03;1.00;22;0;0;126.00;0
36;0;1623223550217;36;7;58;91;12.29;0.44;37.03;1.00;22;0;0;127.00;0
38;0;1623223550218;38;7;59;91;12.14;0.44;37.53;1.00;21;0;0;128.00;0
38;0;1623223550220;38;8;61;91;13.48;0.49;37.53;1.00;23;0;0;129.00;0
39;0;1623223550222;39;8;61;91;12.95;0.47;38.49;1.00;22;0;0;130.00;0
39;0;1623223550224;39;8;62;91;13.57;0.49;38.49;1.00;23;0;0;131.00;0
40;0;1623223550225;40;9;62;91;12.85;0.46;39.05;1.00;22;0;0;132.00;0
40;0;1623223550227;40;9;62;91;12.69;0.46;39.05;1.00;22;0;0;133.00;0
41;0;1623223550229;41;10;62;91;11.82;0.43;39.49;1.00;21;0;0;134.00;0
41;0;1623223550230;41;7;62;91;11.51;0.41;39.49;1.00;21;0;0;135.00;0
41;0;1623223550232;41;4;63;91;11.99;0.43;39.49;1.00;22;0;0;136.00;0
41;0;1623223550234;41;3;64;91;12.44;0.45;39.49;1.00;23;0;0;137.00;0
42;0;1623223550236;42;1;64;91;11.84;0.43;40.07;1.00;22;0;0;138.00;0
42;0;1623223550238;42;3;65;91;12.62;0.45;40.07;1.00;23;0;0;139.00;0
42;0;1623223550239;42;2;65;91;12.98;0.47;40.07;1.00;23;0;0;140.00;0
42;0;1623223550241;42;3;65;91;13.05;0.47;40.07;1.00;23;0;0;141.00;0
43;0;1623223550243;43;4;65;91;11.95;0.43;39.91;1.00;22;0;0;142.00;0
43;0;1623223550245;43;5;65;91;12.07;0.43;39.91;1.00;22;0;0;143.00;0
43;0;1623223550246;43;5;65;91;12.67;0.46;39.91;1.00;22;0;0;144.00;0
43;0;1623223550248;43;5;65;91;13.18;0.47;39.91;1.00;22;0;0;145.00;0
43;0;1623223550250;43;5;66;91;13.73;0.49;39.91;1.00;23;0;0;146.00;0
44;0;1623223550251;44;6;67;91;14.27;0.51;40.16;1.00;23;0;0;147.00;0
46;0;1623223550253;46;6;67;91;13.94;0.50;40.80;1.00;21;0;0;148.00;0
