step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
0;0;1623227502870;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;0.00;0
0;0;1623227502970;0;0;1;265;29.45;1.06;-1.00;1.00;1;0;0;1.00;0
0;0;1623227503071;0;0;2;265;27.18;0.98;-1.00;1.00;2;0;0;2.00;0
0;0;1623227503171;0;0;3;265;26.80;0.96;-1.00;1.00;3;0;0;3.00;0
0;0;1623227503271;0;0;3;265;24.87;0.90;-1.00;1.00;3;0;0;4.00;0
0;0;1623227503371;0;0;6;265;24.81;0.89;-1.00;1.00;6;0;0;5.00;0
0;0;1623227503471;0;0;6;265;23.26;0.84;-1.00;1.00;6;0;0;6.00;0
0;0;1623227503572;0;0;7;265;22.17;0.80;-1.00;1.00;7;0;0;7.00;0
0;0;1623227503671;0;0;8;265;20.64;0.74;-1.00;1.00;8;0;0;8.00;0
0;0;1623227503728;0;1;9;265;19.97;0.72;-1.00;1.00;9;0;0;9.00;0
0;0;1623227503728;0;1;9;265;18.50;0.67;-1.00;1.00;9;0;0;10.00;0
0;0;1623227503729;0;2;11;265;19.18;0.69;-1.00;0.91;11;0;0;11.00;0
0;0;1623227503729;0;1;15;265;21.76;0.78;-1.00;0.93;15;0;0;12.00;0
0;0;1623227503729;0;1;16;265;20.90;0.75;-1.00;0.94;16;0;0;13.00;0
0;0;1623227503729;0;2;16;265;20.26;0.73;-1.00;0.94;16;0;0;14.00;0
0;0;1623227503730;0;2;17;265;19.84;0.71;-1.00;0.94;17;0;0;15.00;0
0;0;1623227503730;0;2;18;265;19.33;0.70;-1.00;0.94;18;0;0;16.00;0
0;0;1623227503731;0;2;21;265;20.45;0.74;-1.00;0.95;21;0;0;17.00;0
0;0;1623227503731;0;2;21;265;19.67;0.71;-1.00;0.95;21;0;0;18.00;0
0;0;1623227503731;0;2;27;265;20.20;0.73;-1.00;0.96;27;0;0;19.00;0
1;0;1623227503732;1;3;29;265;19.87;0.72;13.00;0.97;28;0;0;20.00;0
1;0;1623227503732;1;3;29;265;19.09;0.69;13.00;0.97;28;0;0;21.00;0
1;0;1623227503733;1;3;31;265;18.97;0.68;13.00;0.97;30;0;0;22.00;0
1;0;1623227503733;1;3;34;265;18.78;0.68;13.00;0.97;33;0;0;23.00;0
2;0;1623227503734;2;3;37;265;17.77;0.64;12.50;0.97;35;0;0;24.00;0
2;0;1623227503734;2;5;38;265;16.83;0.61;12.50;0.97;36;0;0;25.00;0
4;0;1623227503735;4;5;40;265;15.94;0.57;16.75;0.97;36;0;0;26.00;2
5;0;1623227503735;5;7;41;265;14.71;0.53;16.60;1.00;36;0;0;27.00;1
5;0;1623227503735;5;8;42;265;13.89;0.50;16.60;1.05;37;0;0;28.00;1
7;0;1623227503736;7;9;43;265;12.76;0.46;17.14;1.07;36;0;0;29.00;0
7;0;1623227503736;7;11;44;265;12.20;0.44;17.14;1.07;37;0;0;30.00;0
7;0;1623227503737;7;12;44;265;11.38;0.41;17.14;1.07;37;0;0;31.00;0
7;0;1623227503737;7;15;44;265;10.78;0.39;17.14;1.07;37;0;0;32.00;0
7;0;1623227503737;7;15;45;265;11.01;0.40;17.14;1.07;38;0;0;33.00;0
8;0;1623227503738;8;15;45;265;10.55;0.38;17.12;1.07;37;0;0;34.00;0
8;0;1623227503738;8;16;45;265;10.23;0.37;17.12;1.07;37;0;0;35.00;0
9;0;1623227503738;9;15;47;265;10.54;0.38;17.11;1.06;38;0;0;36.00;0
9;0;1623227503739;9;15;50;265;11.26;0.41;17.11;1.06;41;0;0;37.00;0
9;0;1623227503739;9;15;53;265;12.02;0.43;17.11;1.06;44;0;0;38.00;0
9;0;1623227503739;9;15;54;265;12.31;0.44;17.11;1.06;45;0;0;39.00;0
10;0;1623227503739;10;17;55;265;11.70;0.42;17.00;1.05;45;0;0;40.00;0
10;0;1623227503740;10;18;55;265;11.41;0.41;17.00;1.05;45;0;0;41.00;0
10;0;1623227503740;10;19;55;265;10.74;0.39;17.00;1.05;45;0;0;42.00;0
10;0;1623227503741;10;18;57;265;10.89;0.39;17.00;1.05;47;0;0;43.00;3
11;0;1623227503741;11;20;59;265;10.93;0.39;18.09;1.07;48;0;0;44.00;2
11;0;1623227503741;11;18;61;265;11.32;0.41;18.09;1.10;50;0;0;45.00;1
12;0;1623227503742;12;15;62;265;11.10;0.40;18.58;1.15;50;0;0;46.00;0
12;0;1623227503742;12;16;66;265;11.48;0.41;18.58;1.14;54;0;0;47.00;0
12;0;1623227503743;12;17;68;265;11.31;0.41;18.58;1.13;56;0;0;48.00;0
13;0;1623227503743;13;16;68;265;10.72;0.39;19.00;1.13;55;0;0;49.00;0
14;0;1623227503744;14;16;74;265;11.54;0.42;20.29;1.12;60;0;0;50.00;0
14;0;1623227503745;14;15;75;265;11.58;0.42;20.29;1.12;61;0;0;51.00;0
14;0;1623227503746;14;15;76;265;11.57;0.42;20.29;1.12;62;0;0;52.00;0
15;0;1623227503746;15;17;76;265;11.05;0.40;21.20;1.12;61;0;0;53.00;0
15;0;1623227503747;15;18;79;265;11.45;0.41;21.20;1.11;64;0;0;54.00;0
15;0;1623227503747;15;17;80;265;11.13;0.40;21.20;1.11;65;0;0;55.00;0
16;0;1623227503748;16;19;84;265;11.44;0.41;23.31;1.11;68;0;0;56.00;0
17;0;1623227503749;17;18;86;265;11.49;0.41;24.59;1.10;69;0;0;57.00;0
18;0;1623227503749;18;18;86;265;10.95;0.39;25.56;1.10;68;0;0;58.00;0
18;0;1623227503750;18;16;88;265;11.08;0.40;25.56;1.10;70;0;0;59.00;0
19;0;1623227503750;19;21;90;265;10.91;0.39;26.32;1.10;71;0;0;60.00;0
20;0;1623227503751;20;19;92;265;10.88;0.39;27.80;1.10;72;0;0;61.00;0
21;0;1623227503751;21;18;92;265;10.52;0.38;29.29;1.10;71;0;0;62.00;0
22;0;1623227503752;22;18;92;265;10.33;0.37;29.64;1.10;70;0;0;63.00;0
22;0;1623227503753;22;18;93;265;10.54;0.38;29.64;1.10;71;0;0;64.00;0
26;0;1623227503754;26;19;94;265;9.90;0.36;32.54;1.10;68;0;0;65.00;0
27;0;1623227503754;27;19;95;265;9.84;0.35;33.37;1.09;68;0;0;66.00;0
28;0;1623227503755;28;18;97;265;9.93;0.36;33.79;1.09;69;0;0;67.00;0
29;0;1623227503755;29;18;98;265;9.71;0.35;34.00;1.09;69;0;0;68.00;0
30;0;1623227503756;30;19;98;265;9.33;0.34;34.60;1.09;68;0;0;69.00;0
30;0;1623227503756;30;18;98;265;9.09;0.33;34.60;1.09;68;0;0;70.00;0
31;0;1623227503756;31;21;101;265;9.19;0.33;34.81;1.09;70;0;0;71.00;0
31;0;1623227503757;31;20;102;265;9.06;0.33;34.81;1.09;71;0;0;72.00;0
32;0;1623227503757;32;20;103;265;8.56;0.31;34.88;1.09;71;0;0;73.00;0
34;0;1623227503758;34;22;105;265;7.94;0.29;36.62;1.09;71;0;0;74.00;0
34;0;1623227503759;34;23;108;265;8.35;0.30;36.62;1.08;74;0;0;75.00;0
34;0;1623227503759;34;24;109;265;8.19;0.29;36.62;1.08;75;0;0;76.00;0
35;0;1623227503760;35;24;111;265;7.57;0.27;37.23;1.08;76;0;0;77.00;0
37;0;1623227503761;37;28;114;265;7.08;0.26;38.27;1.08;77;0;0;78.00;0
38;0;1623227503762;38;31;114;265;6.41;0.23;38.71;1.08;76;0;0;79.00;0
38;0;1623227503762;38;33;114;265;6.03;0.22;38.71;1.08;76;0;0;80.00;0
38;0;1623227503763;38;36;116;265;6.36;0.23;38.71;1.08;78;0;0;81.00;0
39;0;1623227503763;39;36;117;265;5.93;0.21;38.69;1.08;78;0;0;82.00;0
39;0;1623227503764;39;41;118;265;6.05;0.22;38.69;1.08;79;0;0;83.00;0
39;0;1623227503765;39;39;119;265;6.23;0.22;38.69;1.08;80;0;0;84.00;1
40;0;1623227503765;40;39;121;265;6.45;0.23;38.73;1.08;81;0;0;85.00;0
40;0;1623227503766;40;37;123;265;7.11;0.26;38.73;1.08;83;0;0;86.00;0
42;0;1623227503766;42;38;123;265;6.86;0.25;39.02;1.08;81;0;0;87.00;0
42;0;1623227503767;42;38;123;265;6.89;0.25;39.02;1.08;81;0;0;88.00;0
43;0;1623227503767;43;39;124;265;6.70;0.24;39.74;1.08;81;0;0;89.00;0
44;0;1623227503768;44;33;125;265;6.53;0.24;39.80;1.08;81;0;0;90.00;0
45;0;1623227503768;45;32;125;265;6.38;0.23;39.89;1.08;80;0;0;91.00;0
47;0;1623227503769;47;28;127;265;6.58;0.24;39.94;1.08;80;0;0;92.00;0
47;0;1623227503769;47;21;129;265;7.01;0.25;39.94;1.08;82;0;0;93.00;0
48;0;1623227503770;48;20;129;265;6.87;0.25;39.94;1.08;81;0;0;94.00;0
49;0;1623227503770;49;21;131;265;7.17;0.26;40.67;1.08;82;0;0;95.00;0
51;0;1623227503771;51;23;134;265;7.12;0.26;41.86;1.07;83;0;0;96.00;0
52;0;1623227503771;52;26;134;265;6.82;0.25;42.21;1.07;82;0;0;97.00;0
55;0;1623227503772;55;29;135;265;6.22;0.22;43.62;1.07;80;0;0;98.00;0
55;0;1623227503772;55;33;136;265;6.36;0.23;43.62;1.07;81;0;0;99.00;0
55;0;1623227503773;55;32;136;265;6.34;0.23;43.62;1.07;81;0;0;100.00;0
55;0;1623227503773;55;33;139;265;6.98;0.25;43.62;1.07;84;0;0;101.00;0
56;0;1623227503774;56;35;141;265;7.08;0.25;43.77;1.07;85;0;0;102.00;0
58;0;1623227503774;58;37;141;265;6.69;0.24;44.40;1.07;83;0;0;103.00;0
61;0;1623227503775;61;41;143;265;6.45;0.23;45.05;1.07;82;0;0;104.00;0
61;0;1623227503775;61;44;143;265;6.19;0.22;45.05;1.07;82;0;0;105.00;0
61;0;1623227503776;61;48;145;265;6.41;0.23;45.05;1.07;84;0;0;106.00;0
63;0;1623227503777;63;48;146;265;5.89;0.21;44.76;1.07;83;0;0;107.00;0
63;0;1623227503777;63;51;147;265;5.88;0.21;44.76;1.07;84;0;0;108.00;0
64;0;1623227503778;64;51;150;265;5.93;0.21;44.66;1.07;86;0;0;109.00;1
