step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
0;0;1623140549689;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;0.00;0
0;0;1623140549789;0;0;1;387;29.45;1.06;-1.00;1.00;1;0;0;1.00;0
0;0;1623140549889;0;0;2;387;27.18;0.98;-1.00;1.00;2;0;0;2.00;0
0;0;1623140549990;0;0;3;387;26.76;0.96;-1.00;1.00;3;0;0;3.00;0
0;0;1623140550090;0;0;3;387;24.76;0.89;-1.00;1.00;3;0;0;4.00;0
0;0;1623140550190;0;0;6;387;24.85;0.89;-1.00;1.00;6;0;0;5.00;0
0;0;1623140550291;0;0;6;387;23.18;0.83;-1.00;1.00;6;0;0;6.00;0
0;0;1623140550390;0;0;8;387;22.57;0.81;-1.00;1.00;8;0;0;7.00;0
0;0;1623140550491;0;0;10;387;21.51;0.77;-1.00;1.00;10;0;0;8.00;0
0;0;1623140550590;0;1;12;387;21.73;0.78;-1.00;1.00;12;0;0;9.00;0
0;0;1623140550690;0;1;12;387;20.66;0.74;-1.00;1.00;12;0;0;10.00;0
0;0;1623140550791;0;2;14;387;21.31;0.77;-1.00;0.93;14;0;0;11.00;0
0;0;1623140550890;0;1;19;387;22.41;0.81;-1.00;0.95;19;0;0;12.00;0
0;0;1623140550991;0;1;20;387;22.17;0.80;-1.00;0.95;20;0;0;13.00;0
0;0;1623140551091;0;2;20;387;21.34;0.77;-1.00;0.95;20;0;0;14.00;0
0;0;1623140551191;0;2;21;387;20.38;0.73;-1.00;0.95;21;0;0;15.00;0
1;0;1623140551292;1;2;25;387;20.02;0.72;14.00;0.96;24;0;0;16.00;0
1;0;1623140551392;1;2;28;387;19.89;0.72;14.00;0.96;27;0;0;17.00;0
2;0;1623140551491;2;2;28;387;18.87;0.68;13.50;0.96;26;0;0;18.00;0
2;0;1623140551591;2;2;34;387;19.75;0.71;13.50;0.97;32;0;0;19.00;1
2;0;1623140551692;2;3;36;387;19.03;0.68;13.50;1.00;34;0;0;20.00;1
2;0;1623140551793;2;3;37;387;17.89;0.64;13.50;1.03;35;0;0;21.00;0
3;0;1623140551892;3;3;39;387;16.77;0.60;13.67;1.03;36;0;0;22.00;0
4;0;1623140551992;4;4;42;387;16.14;0.58;13.25;1.02;38;0;0;23.00;0
4;0;1623140552092;4;4;45;387;15.80;0.57;13.25;1.02;41;0;0;24.00;0
4;0;1623140552193;4;6;49;387;15.55;0.56;13.25;1.02;45;0;0;25.00;0
6;0;1623140552293;6;9;53;387;15.07;0.54;15.50;1.02;47;0;0;26.00;1
6;0;1623140552392;6;10;54;387;14.39;0.52;15.50;1.04;48;0;0;27.00;1
6;0;1623140552492;6;12;57;387;13.94;0.50;15.50;1.05;51;0;0;28.00;0
7;0;1623140552592;7;14;58;387;13.09;0.47;16.14;1.05;51;0;0;29.00;0
7;0;1623140552693;7;15;59;387;12.84;0.46;16.14;1.05;52;0;0;30.00;1
7;0;1623140552793;7;15;61;387;12.57;0.45;16.14;1.07;54;0;0;31.00;0
7;0;1623140552892;7;18;62;387;12.36;0.44;16.14;1.06;55;0;0;32.00;0
7;0;1623140552992;7;21;63;387;11.96;0.43;16.14;1.06;56;0;0;33.00;0
7;0;1623140553092;7;22;63;387;11.43;0.41;16.14;1.06;56;0;0;34.00;0
8;0;1623140553193;8;23;64;387;10.77;0.39;16.12;1.05;56;0;0;35.00;0
8;0;1623140553294;8;24;66;387;10.78;0.39;16.12;1.05;58;0;0;36.00;1
9;0;1623140553393;9;25;70;387;10.77;0.39;15.89;1.06;61;0;0;37.00;1
10;0;1623140553493;10;25;75;387;10.85;0.39;16.50;1.07;65;0;0;38.00;0
10;0;1623140553593;10;26;76;387;10.53;0.38;16.50;1.07;66;0;0;39.00;0
10;0;1623140553687;10;28;77;387;10.05;0.36;16.50;1.06;67;0;0;40.00;0
11;0;1623140553732;11;29;77;387;9.34;0.34;16.36;1.06;66;0;0;41.00;0
11;0;1623140553764;11;29;77;387;8.68;0.31;16.36;1.06;66;0;0;42.00;0
11;0;1623140553796;11;30;81;387;9.14;0.33;16.36;1.06;70;0;0;43.00;3
12;0;1623140553827;12;31;82;387;8.71;0.31;16.33;1.07;70;0;0;44.00;3
13;0;1623140553857;13;29;85;387;8.69;0.31;16.62;1.09;72;0;0;45.00;2
14;0;1623140553888;14;25;86;387;8.29;0.30;16.93;1.13;72;0;0;46.00;1
14;0;1623140553919;14;27;90;387;8.76;0.32;16.93;1.16;76;0;0;47.00;1
14;0;1623140553950;14;28;93;387;8.99;0.32;16.93;1.16;79;0;0;48.00;0
15;0;1623140553981;15;26;95;387;8.98;0.32;18.27;1.16;80;0;0;49.00;0
16;0;1623140554012;16;25;100;387;9.26;0.33;19.50;1.15;84;0;0;50.00;1
17;0;1623140554043;17;28;101;387;9.19;0.33;20.71;1.16;84;0;0;51.00;2
17;0;1623140554074;17;29;104;387;9.45;0.34;20.71;1.17;87;0;0;52.00;0
17;0;1623140554105;17;29;105;387;9.50;0.34;20.71;1.17;88;0;0;53.00;0
17;0;1623140554136;17;29;108;387;9.52;0.34;20.71;1.17;91;0;0;54.00;0
17;0;1623140554167;17;28;111;387;9.59;0.35;20.71;1.16;94;0;0;55.00;0
18;0;1623140554198;18;29;114;387;9.56;0.34;22.61;1.16;96;0;0;56.00;2
19;0;1623140554229;19;30;116;387;9.11;0.33;24.16;1.16;97;0;0;57.00;2
20;0;1623140554260;20;29;118;387;8.52;0.31;25.05;1.18;98;0;0;58.00;1
20;0;1623140554291;20;32;121;387;8.63;0.31;25.05;1.17;101;0;0;59.00;1
20;0;1623140554322;20;29;122;387;8.50;0.31;25.05;1.17;102;0;0;60.00;3
20;0;1623140554353;20;29;123;387;8.35;0.30;25.05;1.17;103;0;0;61.00;3
22;0;1623140554384;22;30;123;387;7.69;0.28;27.27;1.17;101;0;0;62.00;3
23;0;1623140554415;23;32;125;387;7.60;0.27;27.65;1.17;102;0;0;63.00;3
24;0;1623140554446;24;31;125;387;7.18;0.26;28.79;1.17;101;0;0;64.00;4
25;0;1623140554477;25;31;127;387;7.19;0.26;29.00;1.17;102;0;0;65.00;4
25;0;1623140554509;25;32;128;387;7.22;0.26;29.00;1.16;103;0;0;66.00;5
27;0;1623140554540;27;34;130;387;7.12;0.26;31.26;1.16;103;0;0;67.00;6
27;0;1623140554571;27;35;131;387;7.18;0.26;31.26;1.16;104;0;0;68.00;6
28;0;1623140554602;28;35;131;387;6.88;0.25;32.18;1.16;103;0;0;69.00;6
30;0;1623140554633;30;34;132;387;6.53;0.24;33.20;1.16;102;0;0;70.00;6
32;0;1623140554664;32;40;134;387;6.04;0.22;34.16;1.26;102;0;0;71.00;7
32;0;1623140554695;32;42;135;387;6.05;0.22;34.16;1.26;103;0;0;72.00;7
34;0;1623140554726;34;47;136;387;5.59;0.20;34.65;1.26;102;0;0;73.00;8
34;0;1623140554757;34;48;138;387;5.78;0.21;34.65;1.25;104;0;0;74.00;9
35;0;1623140554788;35;50;141;387;6.04;0.22;35.06;1.25;106;0;0;75.00;9
36;0;1623140554819;36;54;142;387;5.85;0.21;36.00;1.25;106;0;0;76.00;9
37;0;1623140554851;37;58;143;387;5.73;0.21;36.59;1.24;106;0;0;77.00;11
37;0;1623140554883;37;58;146;387;6.25;0.22;36.59;1.24;109;0;0;78.00;12
37;0;1623140554915;37;56;146;387;6.23;0.22;36.59;1.24;109;0;0;79.00;12
37;0;1623140554947;37;55;147;387;6.35;0.23;36.59;1.24;110;0;0;80.00;12
37;0;1623140554978;37;56;149;387;6.38;0.23;36.59;1.23;112;0;0;81.00;12
40;0;1623140555009;40;56;150;387;5.77;0.21;37.62;1.23;110;0;0;82.00;13
41;0;1623140555040;41;58;151;387;5.59;0.20;37.63;1.23;110;0;0;83.00;13
41;0;1623140555071;41;58;154;387;5.79;0.21;37.63;1.38;113;0;0;84.00;12
42;0;1623140555102;42;59;155;387;5.53;0.20;37.67;1.38;113;0;0;85.00;13
42;0;1623140555133;42;63;159;387;5.82;0.21;37.67;1.54;117;0;0;86.00;11
43;0;1623140555164;43;65;160;387;5.58;0.20;37.70;1.54;117;0;0;87.00;11
44;0;1623140555195;44;68;161;387;5.08;0.18;37.75;1.68;117;0;0;88.00;10
45;0;1623140555226;45;71;162;387;4.82;0.17;38.47;1.68;117;0;0;89.00;11
46;0;1623140555257;46;67;163;387;4.67;0.17;38.78;1.67;117;0;0;90.00;11
46;0;1623140555289;46;67;164;387;4.71;0.17;38.78;1.67;118;0;0;91.00;11
47;0;1623140555320;47;65;165;387;4.68;0.17;39.55;1.67;118;0;0;92.00;12
48;0;1623140555351;48;65;167;387;4.74;0.17;40.27;1.66;119;0;0;93.00;12
49;0;1623140555382;49;64;168;387;4.66;0.17;41.12;1.66;119;0;0;94.00;12
50;0;1623140555413;50;63;169;387;4.51;0.16;41.80;1.66;119;0;0;95.00;13
50;0;1623140555444;50;64;170;387;4.59;0.17;41.80;1.65;120;0;0;96.00;15
50;0;1623140555475;50;61;171;387;4.70;0.17;41.80;1.65;121;0;0;97.00;14
50;0;1623140555506;50;59;173;387;4.98;0.18;41.80;1.65;123;0;0;98.00;14
50;0;1623140555537;50;59;174;387;5.02;0.18;41.80;1.64;124;0;0;99.00;16
50;0;1623140555568;50;62;176;387;5.20;0.19;41.80;1.65;126;0;0;100.00;14
50;0;1623140555599;50;61;178;387;5.50;0.20;41.80;1.64;128;0;0;101.00;15
52;0;1623140555630;52;65;178;387;5.17;0.19;42.88;1.64;126;0;0;102.00;17
56;0;1623140555662;56;68;179;387;4.64;0.17;44.96;1.64;123;0;0;103.00;17
57;0;1623140555693;57;71;179;387;4.41;0.16;45.37;1.64;122;0;0;104.00;19
57;0;1623140555724;57;72;179;387;4.44;0.16;45.37;1.64;122;0;0;105.00;19
58;0;1623140555755;58;78;181;387;4.40;0.16;45.67;1.63;123;0;0;106.00;21
58;0;1623140555786;58;80;181;387;4.37;0.16;45.67;1.63;123;0;0;107.00;22
59;0;1623140555817;59;81;181;387;4.18;0.15;45.90;1.63;122;0;0;108.00;23
59;0;1623140555848;59;83;182;387;4.27;0.15;45.90;1.63;123;0;0;109.00;26
60;0;1623140555879;60;85;183;387;4.15;0.15;46.58;1.62;123;0;0;110.00;26
